Open,High,Low,Close,Volume,rsi,macd,macd_signal,macd_hist,adx,market_conditions_neutral,market_conditions_overbought,market_conditions_oversold,market_conditions_trending,price_direction
191.76,192.43,191.28,192.42,3391100,59.281929173267756,2.1501644409862877,1.995953307211202,0.15421113377508577,19.52531792407721,0,0,1,0,7.927614695638658
193.31,193.69,191.74,192.62,2458800,59.80063298728481,2.055931849055355,2.0079490155800324,0.04798283347532273,19.569346834582728,0,0,1,0,7.642066128733676
191.76,192.6,190.831,192.22,3398100,58.20366124585933,1.926764640573225,1.9917121405786709,-0.0649475000054458,19.128244270037452,0,0,1,0,6.166541889901754
192.31,193.44,191.26,192.25,4020900,58.293619268484655,1.806000991300067,1.9545699107229502,-0.1485689194228832,19.046117166832897,0,0,1,0,3.198939336306152
192.61,193.25,192.0,193.02,3525500,60.63547852288163,1.752228890116811,1.9141017066017223,-0.16187281648491125,18.96985628528581,0,0,1,0,0.17251644114329995
193.71,193.86,192.3,193.42,3746500,61.83438284528114,1.722040162521779,1.8756893977857336,-0.1536492352639547,19.14909183050125,0,0,1,0,1.006035671625387
193.73,194.24,192.46,193.39,3293600,61.68264689184125,1.6763704738074807,1.835825612990083,-0.15945513918260223,19.471645594911774,0,0,1,0,1.7472942195164967
193.03,194.74,192.75,193.87,3275800,63.23708375942483,1.65977603992809,1.8006156983776844,-0.14083965844959434,19.97806457466166,0,0,1,0,3.111059008129624
193.87,199.23,193.28,197.61,8032700,72.57322444905125,1.926207454524814,1.8257340496071104,0.10047340491770362,21.85653072474347,0,0,1,0,8.173289898026914
198.38,198.56,196.61,197.76,3353200,72.87080102612688,2.124964745681524,1.8855801888219932,0.23938455685953075,23.600820721248017,0,0,1,0,15.64341415075087
196.78,198.71,196.1,197.53,3758400,71.58821418300191,2.23812256928656,1.9560886649149065,0.2820339043716533,24.863639152074395,0,0,1,0,20.037079414049924
197.75,198.96,197.4322,197.98,3167400,72.60419760876955,2.3371707493841143,2.0323050818087482,0.30486566757536604,26.11054518050568,0,0,1,1,24.655642980665004
197.86,199.17,196.45,196.73,5117100,65.58810435666248,2.2884230756783666,2.083528680582672,0.20489439509569474,26.55967838797783,0,0,1,1,25.830042790150095
197.23,198.47,196.93,197.53,3560300,67.73694295287359,2.287969222197489,2.124416788905635,0.1635524332918541,26.976730652059107,0,0,1,1,27.532882655649843
197.1,198.89,197.06,198.81,3727400,70.8711208171191,2.363648177764361,2.17226306667738,0.19138511108698086,27.525360434998426,0,0,1,1,28.91413786072369
198.36,201.19,198.3,200.66,6938000,74.69704078113863,2.543582992778113,2.2465270518975267,0.2970559408805862,28.803210855899227,0,0,1,1,31.581921139535485
199.14,199.64,196.812,197.26,5214700,59.285319589030614,2.3843457909481174,2.2740907997076447,0.11025499124047267,28.920961928532957,0,0,1,1,27.991380782755435
198.09,198.57,197.31,197.77,3346900,60.598535258311514,2.2730990283639585,2.2738924454389076,-0.0007934170749490654,29.030302210264274,0,0,1,0,23.829625094844367
199.24,199.99,198.65,199.81,3145800,65.40516786493458,2.3227706641927455,2.2836680891896752,0.03910257500307024,29.639753058165816,0,0,1,1,22.353972799858017
199.98,201.1,199.72,200.62,3178200,67.1202938383478,2.39983225164616,2.306900921680972,0.09293132996518771,30.559111356737585,0,0,1,1,21.17012644206935
200.93,201.57,200.23,201.0,3119700,67.92373097981897,2.463173013877224,2.3381553401202226,0.12501767375700146,31.556019740619227,0,0,1,1,18.857009546019416
201.72,203.9,201.6107,203.78,4866000,73.10205238955773,2.706495001222038,2.4118232723405857,0.2946717288814522,33.10382877265418,0,0,1,1,19.677273408633937
203.78,205.15,203.64,204.72,4602300,74.59547907136741,2.9412743930024874,2.517713496472966,0.42356089652952145,34.81888793344151,0,0,1,1,25.6532859120876
204.94,206.18,204.74,206.0,3621100,76.50818471638107,3.1938078265284275,2.652932362484058,0.5408754640443694,36.62193558906391,0,0,1,1,31.516076629272817
207.03,207.52,206.01,206.01,9637000,76.52305616944338,3.356062706623959,2.7935584313120385,0.5625042753119205,38.546719970174635,0,0,1,1,35.09162441514484
205.71,206.53,204.5,205.72,3763200,75.03948175585538,3.4218058439452363,2.919207913838678,0.5025979301065582,39.208795680548654,0,0,1,1,37.28110143777413
204.74,205.0,203.702,204.25,3695100,67.85787973939297,3.31705410430871,2.9987771519326847,0.31827695237602516,39.27493133911579,0,0,1,1,35.096682549250886
204.32,205.77,204.3,204.69,3329900,68.81978143084146,3.232282181752339,3.0454781578966155,0.1868040238557236,39.55541248376966,0,0,1,1,33.026523183134564
204.0,205.99,203.96,205.49,3307800,70.54572464648386,3.1928479725500267,3.0749521208272976,0.1178958517227291,39.5725972684854,0,0,1,1,32.25147528030297
205.89,205.96,204.56,205.48,3036200,70.49319684181557,3.124768771920884,3.084915451046015,0.03985332087486926,39.588554568578594,0,0,1,1,32.751261749266305
206.45,207.92,206.32,207.77,3418200,75.07087942499993,3.2184985290128907,3.11163206663939,0.1068664623735005,40.19332059327553,0,0,1,1,30.441490260296668
208.46,208.66,207.0,207.18,2704500,71.97279603542594,3.2081899509053358,3.1309436434925795,0.07724630741275629,40.95091661900767,0,0,1,1,25.912620940340183
207.44,208.69,206.27,207.29,3265700,72.20312204157558,3.1723277891298665,3.139220472620037,0.033107316509829676,41.08195150472077,0,0,1,1,22.443314610372635
206.09,208.5,206.02,208.27,3403700,74.23462623777955,3.18625540837553,3.1486274597711352,0.03762794860439467,41.007566003083106,0,0,1,1,19.904709273645327
208.74,209.12,208.012,208.65,3215200,74.99766138043054,3.19117014814492,3.1571359974458924,0.0340341506990276,41.14764327556872,0,0,1,1,16.74544397765409
208.96,209.69,208.09,209.47,3387900,76.60756010035925,3.2240672217745328,3.1705222423116206,0.053544979462912146,41.465592433178365,0,0,1,1,17.802908864029916
209.31,210.69,208.54,209.5,4091500,76.6667551170041,3.2154929379028943,3.1795163814298752,0.035976556473019006,42.07228512345277,0,0,1,1,19.198004975646345
206.22,206.9802,205.19,206.05,4404000,58.37295827508522,2.896917724751006,3.1229966500941013,-0.22607892534309526,40.23304285788155,0,0,1,0,16.588273694481078
205.15,205.68,204.46,205.47,3809000,55.95563795446973,2.568040646358469,3.012005449346975,-0.44396480298850616,38.109688488719954,0,0,1,0,13.01374456649556
204.4,206.17,203.37,204.94,3326900,53.76459235460579,2.238828796947132,2.8573701188670064,-0.6185413219198743,35.55054293381017,0,0,1,0,8.083202489104883
204.94,205.74,202.17,202.33,4132900,44.51957209613349,1.7471804386111955,2.6353321828158442,-0.8881517442046487,33.440629183563665,0,0,1,0,-3.814910617482942
203.99,204.32,202.4593,202.58,3366200,45.48651239877872,1.3620179876230907,2.3806693437772934,-1.0186513561542028,31.481423558334768,0,0,1,0,-13.782336798316576
202.8,205.56,202.64,205.32,2929600,54.78722564877094,1.2633064606366986,2.1571967671491743,-0.8938903065124757,29.47398932444728,0,0,1,0,-17.222287339997393
204.32,204.6499,202.8,202.8,3767000,46.86736585178579,0.97054607384527,1.9198666284883934,-0.9493205546431234,27.609943250123187,0,0,1,0,-24.0484239392024
204.74,205.97,202.72,202.72,3826600,46.63688130390711,0.7237332799334979,1.6806399587774143,-0.9569066788439164,26.55935204409253,0,0,1,0,-26.45110211913083
204.57,207.64,204.15,207.45,6065500,59.36194624460456,0.8994356974677657,1.5243991065154847,-0.624963409047719,26.320360222392463,0,0,1,0,-22.337814443012487
202.43,204.07,200.0,200.13,10153500,42.479570970830835,0.44291268331406286,1.3081018218752003,-0.8651891385611374,24.899800122196893,0,0,1,0,-27.96781093819667
200.03,201.26,197.521,199.51,5762900,41.40546199657283,0.030731829680121336,1.0526278234361846,-1.0218959937560632,24.476522246915575,0,0,1,0,-31.17439911398648
199.83,200.12,199.09,199.6,4758200,41.636161983571974,-0.28537262065626123,0.7850277346176954,-1.0704003552739567,24.08347850558292,0,0,1,0,-32.023037575329056
197.89,199.1,196.791,198.62,3618800,39.798662755788975,-0.60795733108327,0.5064307214775023,-1.1143880525607723,24.447734545150563,0,0,1,0,-31.25913104907187
199.06,202.48,198.87,200.0,5626300,43.574958971673745,-0.7436808810635966,0.2564084009692825,-1.0000892820328793,23.251330073065095,0,0,1,0,-26.58922363522618
202.02,203.69,201.8,203.57,4003400,51.96874119047897,-0.5567556751385894,0.09377558574770814,-0.6505312608862975,21.67685836769809,0,0,1,0,-20.00150593665379
203.4,206.21,203.4,205.58,3302700,55.94264003251466,-0.2436176286146008,0.02629694287524635,-0.26991457148984715,20.902835048961755,0,0,1,0,-10.107586067573573
206.47,208.17,205.91,206.81,3496900,58.22061336706648,0.10261437511348959,0.041560429322895,0.06105394579059459,20.761582963480066,0,0,1,0,1.4125898677699247
206.71,207.96,206.32,207.08,2773200,58.72511132555017,0.3942478324490253,0.11209790994812106,0.2821499225009042,20.630420312675646,0,0,1,0,8.027649074034542
207.18,208.929,206.71,208.0,2715900,60.476418751698326,0.6916330445215806,0.22800493686281298,0.4636281076587676,20.794834761821754,0,0,1,0,15.165897088339724
206.97,208.27,206.91,208.06,2360300,60.59385132471519,0.9215316232733528,0.36671027414492097,0.5548213491284318,20.947505321743144,0,0,1,0,25.140510484758146
208.27,208.92,206.55,207.24,2826600,58.05510119215879,1.0257367020871584,0.4985155597333685,0.5272211423537899,21.293089347524752,0,0,1,0,28.766302279608833
206.47,207.11,204.4,204.99,4023600,51.65932211203506,0.916202371219498,0.5820529220305943,0.33414944918890366,20.5670822157447,0,0,1,0,28.468398172221672
203.96,204.77,202.9,203.75,3373400,48.48888518658602,0.721026443944595,0.6098476264133945,0.11117881753120051,19.253943623997934,0,0,1,0,32.86334851874728
202.44,203.06,199.718,201.48,3881500,43.25530751574058,0.37881138475265175,0.563640378081246,-0.18482899332859426,18.856488087451115,0,0,1,0,24.697233378821124
199.99,203.0,199.06,201.23,3742500,42.70858060938475,0.08643421433444587,0.468199145331886,-0.38176493099744013,18.693555509445126,0,0,1,0,13.508829883277873
201.0,203.25,200.02,200.6,3830500,41.29218638609777,-0.19387763387737778,0.33578378949003324,-0.5296614233674111,18.429880871824626,0,0,1,0,-0.11459140623822575
199.96,202.12,199.95,201.17,2391500,43.12987605165676,-0.3658156615774999,0.1954638992765266,-0.5612795608540265,18.20964774585359,0,0,1,0,-14.823987913481712
199.92,200.71,198.56,199.44,3029200,39.12669391549885,-0.6343618010966452,0.02949875920189224,-0.6638605602985375,18.487434836123178,0,0,1,0,-28.47812851618546
199.44,201.4679,198.76,199.04,2987400,38.24284923404862,-0.8694408357501402,-0.15028915978851426,-0.7191516759616259,18.355188628186607,0,0,1,0,-35.43331401028524
199.42,201.35,198.18,199.73,5001000,40.73005165357672,-0.9886686738889239,-0.3179650626085962,-0.6707036112803277,18.444137399318965,0,0,1,0,-37.76584896496242
199.67,200.79,197.64,197.89,5626300,36.507635783533196,-1.2175945450929362,-0.4978909591054642,-0.719703585987472,18.7244438650967,0,0,1,0,-39.49602186975257
198.78,198.78,195.16,195.88,5737100,32.53922869772136,-1.5434185804226672,-0.7069964833689049,-0.8364220970537624,19.79153820848188,0,0,1,0,-41.44556522937953
195.98,197.93,194.63,197.76,3831700,39.196656201035275,-1.6311334960750514,-0.8918238859101342,-0.7393096101649173,20.935939549296304,0,0,1,0,-38.958013990511255
198.04,198.26,196.06,196.82,3567100,37.218897362996394,-1.756253347414372,-1.0647097782109818,-0.6915435692033902,21.792313331312666,0,0,1,0,-35.52600252464762
195.53,196.49,193.2,196.12,4100000,35.77140851947272,-1.890107893649855,-1.2297894012987565,-0.6603184923510985,23.38092266260391,0,0,1,0,-31.675041830464124
195.99,196.28,194.0,196.09,3569300,35.707314602942766,-1.9758331604309376,-1.3789981531251927,-0.5968350073057449,24.856059898802926,0,0,1,0,-28.64327006301554
195.11,196.0,194.0,194.3,2901900,32.020697627182855,-2.163272236565035,-1.535852969813161,-0.6274192667518741,26.22583018955915,0,0,1,0,-27.846853828171124
195.22,198.08,195.22,196.46,3618500,40.0625238453119,-2.1131658462249163,-1.6513155450955121,-0.4618503011294042,26.15254789624524,0,0,1,0,-25.732022983636195
194.8,195.47,193.77,194.53,3602500,35.968176847052405,-2.2037871546909287,-1.7618098670145954,-0.44197728767633326,26.56208882924094,0,0,1,0,-25.49857738553727
194.1,194.93,192.0,192.9,9287500,32.909184177747214,-2.3797008618401776,-1.8853880659797118,-0.49431279586046584,27.453972060119895,0,0,1,0,-27.01358643200303
190.12,191.72,188.6,189.08,5206400,27.09366811271047,-2.7951352379618015,-2.0673375003761296,-0.7277977375856719,29.059985323921296,0,0,1,0,-30.930411863773507
188.34,189.38,187.0,188.54,4624500,26.383886103151987,-3.1318415413281855,-2.280238308566541,-0.8516032327616445,30.848171529910854,0,0,1,0,-35.29513845784879
187.92,189.85,187.56,189.2,3556500,28.837702154208944,-3.307302701614333,-2.4856511871760993,-0.8216515144382335,32.22693684120879,0,0,1,0,-37.344825399335086
190.78,194.0,190.02,193.99,3641300,43.545400317705656,-3.024973950253184,-2.593515739791516,-0.43145821046166777,31.40801563820241,0,0,1,0,-31.60384866262612
195.28,195.8299,193.94,194.44,3701100,44.701694270713496,-2.7334061370756046,-2.6214938192483337,-0.11191231782727096,29.91404963947925,0,0,1,0,-26.110946335300383
193.71,195.14,192.7,195.14,2479200,46.53611784426502,-2.4179794328814808,-2.5807909419749633,0.16281150909348252,28.90037495486348,0,0,1,1,-21.60683129567496
196.6,196.7,192.37,192.51,3273300,41.02903631813823,-2.3530954973119265,-2.535251853042356,0.18215635573042954,27.352730969783973,0,0,1,1,-17.323331496072285
192.14,194.67,192.14,194.55,3023700,46.334080802394276,-2.112709559218274,-2.4507433942775396,0.33803383505926554,25.991923981910706,0,0,1,1,-10.058760101509403
194.36,195.19,192.345,193.1,3247700,43.349023695755314,-2.015966051490011,-2.363787925720034,0.34782187423002275,24.517372703567126,0,0,1,0,-5.562188208041839
193.0,195.83,192.74,195.1,3585000,48.296863799058244,-1.7576517243354886,-2.2425606854431246,0.48490896110763604,22.885662194322183,0,0,1,0,2.9792111665405407
196.08,199.27,195.4,199.1,6389000,56.48304630211687,-1.2161501663160266,-2.037278581617705,0.8211284153016782,22.351479403467483,0,0,1,0,14.633176039904168
197.57,199.64,197.17,198.29,3378900,54.59787849830746,-0.8426529323541274,-1.7983534517649893,0.9557005194108619,21.97078666874632,0,0,1,0,26.432930073872726
198.83,199.99,198.8,198.93,3297600,55.85167140160336,-0.489369880875671,-1.5365567375871256,1.0471868567114546,21.73033753016332,0,0,1,0,34.206229153699596
198.7,199.74,197.5,198.78,3378200,55.46506843491971,-0.21897011255637722,-1.2730394125809759,1.0540693000245986,20.90652477882234,0,0,1,0,38.13308235051162
199.07,199.45,193.19,193.39,4316600,43.746926711450655,-0.43459456629418014,-1.1053504433236168,0.6707558770294366,20.2746506058164,0,0,1,0,30.3074591069633
193.87,194.88,193.22,193.7,8823000,44.47352919206467,-0.5738491147634761,-0.9990501776115887,0.42520106284811254,19.687910302310886,0,0,1,0,19.602434859822814
192.48,193.39,191.68,192.86,3211600,42.85810758261298,-0.7434206371851246,-0.9479242695262958,0.2045036323411712,19.628215900997695,0,0,1,0,5.870136139834012
193.54,193.68,190.75,191.95,3435900,41.115742261735186,-0.9403963811087976,-0.9464186918427961,0.006022310733998504,19.85000127756601,0,0,1,0,-1.9862970750125002
192.14,193.7,190.9,193.0,2762700,43.947361649681426,-1.0002446547685508,-0.9571838844279471,-0.04306077034060374,20.046245229522075,0,0,1,0,-6.750894275797387
191.23,192.08,188.9,191.4,3967300,40.73298148775857,-1.1633708560145806,-0.9984212787452738,-0.1649495772693068,20.817102499516846,0,0,1,0,-12.318505819404653
194.55,195.81,192.41,195.58,5259600,50.84761226331045,-0.9444712033610472,-0.9876312636684285,0.04316006030738129,19.88653392838274,0,0,1,0,-15.067314012902996
196.36,197.2,194.85,195.83,2827000,51.38203160897105,-0.7422624019559976,-0.9385574913259422,0.19629508936994466,18.514052976919945,0,0,1,0,-14.52820560288439
195.46,196.34,194.91,195.93,1450400,51.60867846979347,-0.5674006640807647,-0.8643261258769067,0.296925461796142,17.23960637913306,0,0,1,0,-16.680758072608437
194.88,196.85,193.63,195.29,2690200,50.002086163757674,-0.47498875361918635,-0.7864586514253626,0.3114698978061763,16.523558004752307,0,0,1,0,-16.958825652303616
193.92,193.94,189.74,191.41,4952900,41.55603863852416,-0.7066889519342396,-0.7705047115271381,0.06381575959289842,17.034090973208333,0,0,1,0,-16.175643636271264
190.76,190.9991,188.05,189.67,3988100,38.42171159090833,-1.0189704297943933,-0.8201978551805891,-0.19877257461380426,17.925902602136414,0,0,1,0,-17.630370998838487
190.3,191.14,185.6,186.26,4690300,33.14547532653525,-1.524045998718492,-0.9609674838881697,-0.5630785148303223,19.2918912701908,0,0,1,0,-21.00569199682653
186.22,187.36,183.51,185.25,5456100,31.75454584953787,-1.9829622307961472,-1.165366433269765,-0.8175957975263821,20.96220525347329,0,0,1,0,-23.183694991425092
184.25,184.39,181.85,183.09,4931300,28.955976133578016,-2.492221817400633,-1.4307375100959387,-1.0614843073046945,22.804016259169963,0,0,1,0,-33.12378570845817
183.46,186.33,183.03,186.01,3933000,37.034741560565095,-2.6298785098411486,-1.6705657100449807,-0.9593127997961679,23.654197271426536,0,0,1,0,-36.41917238935583
185.58,186.1,184.58,184.79,3144400,35.23206738485008,-2.8050810066553424,-1.897468769367053,-0.9076122372882893,24.443651068521923,0,0,1,0,-40.425159816913805
185.73,186.29,183.2,183.65,5158600,33.58690919761406,-3.001321355935346,-2.1182392866807116,-0.8830820692546344,25.47240366048649,0,0,1,0,-44.797810174932685
184.15,188.59,183.55,188.25,8019500,44.78972315399075,-2.7539162580101504,-2.2453746809465995,-0.5085415770635509,25.414401006875302,0,0,1,0,-42.971403891320456
193.4,196.85,192.97,195.34,10395400,56.86672108644725,-1.9631126484333379,-2.1889222744439474,0.2258096260106095,24.3595917244024,0,0,1,0,-34.97257752719257
194.09,194.9,192.17,192.45,4789700,51.88460468441933,-1.551706827272767,-2.0614791850097114,0.5097723577369444,23.153348204854684,0,0,1,0,-23.24325716554803
189.78,191.3,188.2,190.83,3904500,49.27836799669407,-1.3409278297563674,-1.9173689139590426,0.5764410842026753,21.98647246507971,0,0,1,0,-10.413627940386206
190.92,191.32,188.56,190.34,3597100,48.485047066799176,-1.1995946797961494,-1.773814067126464,0.5742193873303145,20.897445308973403,0,0,1,0,4.187085154991062
190.31,192.77,189.32,191.08,3833800,49.79942898539617,-1.0161616457270952,-1.6222835828465902,0.606121937119495,19.479979066092675,0,0,1,0,19.535356110067838
193.49,194.95,192.57,193.95,3282900,54.63395647667666,-0.631920247003734,-1.424210915678019,0.792290668674285,18.586570496170427,0,0,1,0,31.341874044364655
195.1,197.41,193.95,196.39,4177300,58.309916307610685,-0.12903117111503093,-1.1651749667654214,1.0361437956503905,18.34182237050772,0,0,1,0,40.839991234549146
196.32,197.84,195.92,196.68,2787000,58.73785787933493,0.289574585448662,-0.8742250563226047,1.1637996417712668,18.213322920717825,0,0,1,0,44.59930127588274
196.5,197.58,195.88,195.98,3507000,57.211282960322784,0.5584016074236331,-0.5876997235733572,1.1461013309969903,18.080432513697662,0,0,1,0,45.24887339202984
196.96,197.85,194.72,195.18,2559300,55.437975618277534,0.6988398541855645,-0.33039180802157286,1.0292316622071374,17.554435129067695,0,0,1,0,41.67259575827314
194.16,196.6,193.02,194.45,2812600,53.79928712991332,0.7426722144214182,-0.11577900353297466,0.8584512179543928,16.504329941402002,0,0,1,0,38.44107845317203
196.48,198.95,196.16,198.52,3278100,60.76300287107191,1.0932226708521,0.12602133134404028,0.9672013395080598,16.19276016307833,0,0,1,0,36.366951311932674
198.76,199.94,198.52,198.76,2337800,61.13501099424714,1.3745573854818076,0.37572854217159374,0.9988288433102139,16.164371673493505,0,0,1,0,30.451785126373526
199.43,200.88,198.8,199.93,3209400,62.97781040410759,1.6726451831491715,0.6351118703671093,1.0375333127820623,16.383295084634618,0,0,1,0,29.166318285191682
198.27,199.69,198.16,199.03,2068300,60.59759514192831,1.8153333986076348,0.8711561760152143,0.9441772225924204,16.339319198316893,0,0,1,0,34.41071484019937
198.62,199.46,197.89,198.42,2160100,58.97078235646433,1.8577776312476715,1.0684804670617059,0.7892971641859656,16.190828351692996,0,0,1,0,34.330929315858086
197.87,199.37,197.24,199.29,2600500,60.59558699794297,1.9392621140140989,1.2426367964521845,0.6966253175619144,15.786463860463352,0,0,1,0,32.0510894911836
198.88,199.98,197.79,199.01,2418300,59.775137299635105,1.9586671975033312,1.3858428766624138,0.5728243208409174,15.615132382113602,0,0,1,0,26.927566629556278
198.88,199.33,197.72,198.29,2562300,57.614883396500815,1.8941137193538111,1.4874970452006933,0.40661667415311786,15.424191138719761,0,0,1,0,19.56890246394809
198.9,199.33,197.92,198.4,2111800,57.865418034156825,1.8307272197283737,1.5561430801062293,0.27458413962214445,15.246888555568338,0,0,1,0,15.060268861329432
198.77,201.324,198.12,200.84,2729500,63.078720925238585,1.9548463186573883,1.635883727816461,0.31896259084092726,15.797198132292499,0,0,1,0,17.3944550468628
201.08,202.0,200.66,201.22,2551800,63.82932232124028,2.060126566323646,1.720732295517898,0.339394270805748,16.52990701997127,0,0,1,0,19.714108522407475
200.69,201.13,200.03,200.5,2336000,61.28697771023563,2.061697967585559,1.7889254299314303,0.27277253765412857,16.86038318413653,0,0,1,0,18.766744837379235
200.99,201.0,198.37,198.65,3111300,55.20283386952599,1.8918556413082968,1.8095114722068035,0.08234416910149323,16.307747021954587,0,0,1,0,12.523874325931942
198.64,198.65,196.905,197.25,3296100,51.070966827229604,1.6255477715319842,1.7727187320718396,-0.14717096053985546,15.163527865819217,0,0,1,0,1.441534605431626
197.04,197.37,195.44,195.7,2757400,46.88666809807015,1.274730520037366,1.6731210896649449,-0.3983905696275789,14.706374941946985,0,0,1,0,-5.382505790968257
194.96,198.11,194.2,197.77,2639500,52.48550771019174,1.1504750606607956,1.568591883864115,-0.41811682320331944,14.750455899315666,0,0,1,0,-7.640829146757316
197.96,198.3,195.61,195.69,2498800,47.111491114290885,0.8740871644465642,1.4296909399806048,-0.5556037755340406,14.694799442221122,0,0,1,0,-10.790778583627873
195.56,196.11,194.5,194.87,2539200,45.1488473937802,0.5821697282166554,1.2601866976278149,-0.6780169694111595,15.065295258175016,0,0,1,0,-15.721619220625588
195.13,196.0399,194.9,195.08,2141400,45.771906263206674,0.3635772100511474,1.0808648001124814,-0.717287590061334,15.409327087275063,0,0,1,0,-20.214704930322764
194.77,195.47,193.18,193.37,2740900,41.625565681864124,0.05176167918014585,0.8750441759260144,-0.8232824967458685,16.357706872314232,0,0,1,0,-24.723213287060926
194.31,195.95,193.46,194.85,3193300,46.17058680811091,-0.07506543679204469,0.6850222533824025,-0.7600876901744472,16.94445603650134,0,0,1,0,-26.270136409216317
196.61,197.17,193.25,194.54,4514400,45.37369018882696,-0.19830530900054555,0.508356740905813,-0.7066620499063585,16.773251084940863,0,0,1,0,-28.414849242932714
194.41,195.85,193.89,195.04,3312500,46.96371065797166,-0.2527148349872732,0.3561424257271957,-0.6088572607144689,16.61427505849185,0,0,1,0,-28.990306783149077
196.26,199.46,196.11,199.1,3931700,57.72422720314437,0.03141120402582942,0.29119618138692244,-0.259784977361093,16.159006872249876,0,0,1,0,-19.592376607500736
199.12,199.5,198.08,199.5,3413700,58.61510972279634,0.2855679445172825,0.29007053401299443,-0.004502589495711917,15.752770887809403,0,0,1,0,-7.1913400259591125
199.39,201.82,198.73,200.95,4208000,61.76089647248927,0.5971087760189562,0.35147818241418677,0.2456305936047694,16.261757449825197,0,0,1,0,7.341271407228354
200.55,203.46,200.51,203.27,3910600,66.18929198469851,1.019460039719462,0.4850745538752418,0.5343854858442202,17.260080515579315,0,0,1,0,21.16465116152076
203.52,204.65,202.96,203.77,3284000,67.07428653634102,1.3786302886048247,0.6637857008211584,0.7148445877836663,18.532896071685823,0,0,1,0,30.681447722371928
204.38,206.81,203.46,206.36,3879600,71.26941482749571,1.8509302808813572,0.9012146168331983,0.949715664048159,20.268703627631783,0,0,1,0,38.43953338008016
206.24,207.65,206.05,206.81,4057100,71.93840514974413,2.2357701006890807,1.1681257136043748,1.0676443870847059,22.07506176205487,0,0,1,0,45.80080986708622
205.55,207.99,205.55,207.15,3275100,72.46018519454077,2.538926425601801,1.44228585600386,1.0966405695979409,23.444280370444783,0,0,1,0,49.343532844948946
206.88,207.8798,206.48,207.07,2476100,72.12038088641192,2.7411266639169014,1.7020540175864682,1.0390726463304332,24.715697649663987,0,0,1,0,50.6766811439896
207.55,207.57,206.01,206.43,2605600,69.31971761346101,2.817253612295758,1.9250939365283262,0.8921596757674319,25.580555703299048,0,0,1,1,50.477106013321695
205.85,206.99,205.3,206.18,3739100,68.20550762316282,2.824848758606322,2.105044900943925,0.7198038576623969,25.910155975519256,0,0,1,1,47.46748543328959
207.36,207.94,205.921,205.98,12771500,67.27390316243371,2.7826529472131085,2.2405665101977617,0.5420864370153469,26.54157939279803,0,0,1,1,43.67514686310211
205.02,206.06,204.9,205.29,3511100,64.0247955720141,2.6628396710820823,2.325021142374626,0.33781852870745643,26.452004791477446,0,0,1,1,36.52584376228224
205.6,207.32,204.95,204.98,3345200,62.562849757571804,2.5138937747277623,2.362795668845253,0.15109810588250916,26.82436513196537,0,0,1,1,25.961501651507692
205.05,205.98,203.9,204.0,3423300,58.050159182305705,2.290373271604267,2.348311189397056,-0.05793791779278923,26.50094118203918,0,0,1,0,16.451696838789974
204.37,206.9,204.14,205.91,2771900,63.56606770484312,2.241513922757065,2.326951736069058,-0.08543781331199307,26.54982310821546,0,0,1,0,8.525839393269196
205.66,208.32,205.31,207.45,4910900,67.29953771530816,2.3005384907798145,2.3216690870112093,-0.021130596231394794,27.0876443878979,0,0,1,0,3.8988984762033962
208.01,211.75,207.94,210.47,5456900,73.11723876278522,2.5614775285095277,2.369630775310873,0.19184675319865452,28.51755680006392,0,0,1,1,6.876288103994794
210.96,211.47,208.5,209.84,3321000,70.30717953236356,2.686469908172313,2.432998601883161,0.25347130628915204,29.84533261136094,0,0,1,1,7.962200013608726
209.94,211.305,209.3,210.51,3192300,71.55904815872486,2.8072306625158205,2.507845014009693,0.2993856485061275,31.078267293279602,0,0,1,1,13.332501006318168
210.28,210.97,208.53,210.39,2957500,70.98182256891853,2.860279906944328,2.57833199259662,0.28194791434770794,31.67149029630529,0,0,1,1,18.121963649803792
211.15,211.79,210.06,210.59,2858400,71.39595750479735,2.8852013388248565,2.639705861842267,0.24549547698258944,32.46822737825408,0,0,1,1,22.72136423061662
210.02,210.64,209.21,209.82,1982600,67.40732310699403,2.810422388431249,2.6738491671600633,0.13657322127118565,32.59985580275572,0,0,1,1,25.195180276056394
209.95,210.74,207.7,207.99,3580400,58.974721981627134,2.5738243801350507,2.6538442097550607,-0.08001982962001009,31.73991114907096,0,0,1,0,23.59105235824824
207.82,208.23,205.05,205.82,4024500,50.85112498852972,2.186018825143634,2.5602791328327754,-0.3742603076891413,29.54529271281184,0,0,1,0,18.048000139905497
206.57,207.27,205.63,205.76,2910000,50.643403439686175,1.8524843438808887,2.418720175042398,-0.5662358311615092,27.507432736285516,0,0,1,0,11.764467134871973
205.64,207.96,205.56,207.8,2712000,57.065167692063866,1.7327922648986203,2.2815345930136424,-0.5487423281150221,25.945118932700456,0,0,1,0,7.248350511676219
208.88,209.4,207.82,208.93,3060900,60.15751675894455,1.7094119492868742,2.1671100642682886,-0.45769811498141433,25.13430134225938,0,0,1,0,3.2704879231835653
209.94,211.0,209.474,211.0,5632100,65.11432838052949,1.8367417652687266,2.1010364044683763,-0.2642946391996497,25.003708866425058,0,0,1,0,-0.19644190288476987
